,sim_name,method,expected_theta,theta_prom,error,est_theta_list,mic_array.d,mic_array.n,mic_array.position,source.position,mic-source distance
5030,"sim_Anechoich_d0.5_n4_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",PHAT,48.18,46.807,6e-05,"[0.0, 47.8, 46.69, 45.93]",0.5,4,"[0, 0, 1]","[18, 19, 1]",25.495097567963924
5031,"sim_Anechoich_d0.5_n4_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",SCOT,48.18,46.807,6e-05,"[0.0, 47.8, 46.69, 45.93]",0.5,4,"[0, 0, 1]","[18, 19, 1]",25.495097567963924
5032,"sim_Anechoich_d0.5_n4_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",ECKART,48.18,46.807,6e-05,"[0.0, 47.8, 46.69, 45.93]",0.5,4,"[0, 0, 1]","[18, 19, 1]",25.495097567963924
5033,"sim_Anechoich_d0.5_n4_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",HT,48.18,46.807,6e-05,"[0.0, 47.8, 46.69, 45.93]",0.5,4,"[0, 0, 1]","[18, 19, 1]",25.495097567963924
5034,"sim_Anechoich_d0.5_n5_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",Classic,48.601,46.492,0.00014,"[0.0, 47.8, 46.69, 45.93, 45.55]",0.5,5,"[0, 0, 1]","[18, 19, 1]",25.329084073452005
5035,"sim_Anechoich_d0.5_n5_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",ROTH,48.601,46.492,0.00014,"[0.0, 47.8, 46.69, 45.93, 45.55]",0.5,5,"[0, 0, 1]","[18, 19, 1]",25.329084073452005
5036,"sim_Anechoich_d0.5_n5_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",PHAT,48.601,46.492,0.00014,"[0.0, 47.8, 46.69, 45.93, 45.55]",0.5,5,"[0, 0, 1]","[18, 19, 1]",25.329084073452005
5037,"sim_Anechoich_d0.5_n5_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",SCOT,48.601,46.492,0.00014,"[0.0, 47.8, 46.69, 45.93, 45.55]",0.5,5,"[0, 0, 1]","[18, 19, 1]",25.329084073452005
5038,"sim_Anechoich_d0.5_n5_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",ECKART,48.601,46.492,0.00014,"[0.0, 47.8, 46.69, 45.93, 45.55]",0.5,5,"[0, 0, 1]","[18, 19, 1]",25.329084073452005
5039,"sim_Anechoich_d0.5_n5_s[18.0,19.0,1.0]_m[0.0,0.0,1.0,]",HT,48.601,46.492,0.00014,"[0.0, 47.8, 46.69, 45.93, 45.55]",0.5,5,"[0, 0, 1]","[18, 19, 1]",25.329084073452005
5040,"sim_Anechoich_d0.5_n3_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",Classic,114.507,112.035,0.00019,"[0.0, 112.7, 111.37]",0.5,3,"[9, 2, 1]","[2, 19, 1]",18.68321439153338
5041,"sim_Anechoich_d0.5_n3_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",ROTH,114.507,112.035,0.00019,"[0.0, 112.7, 111.37]",0.5,3,"[9, 2, 1]","[2, 19, 1]",18.68321439153338
5042,"sim_Anechoich_d0.5_n3_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",PHAT,114.507,112.035,0.00019,"[0.0, 112.7, 111.37]",0.5,3,"[9, 2, 1]","[2, 19, 1]",18.68321439153338
5043,"sim_Anechoich_d0.5_n3_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",SCOT,114.507,112.035,0.00019,"[0.0, 112.7, 111.37]",0.5,3,"[9, 2, 1]","[2, 19, 1]",18.68321439153338
5044,"sim_Anechoich_d0.5_n3_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",ECKART,114.507,112.035,0.00019,"[0.0, 112.7, 111.37]",0.5,3,"[9, 2, 1]","[2, 19, 1]",18.68321439153338
5045,"sim_Anechoich_d0.5_n3_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",HT,114.507,112.035,0.00019,"[0.0, 112.7, 111.37]",0.5,3,"[9, 2, 1]","[2, 19, 1]",18.68321439153338
5046,"sim_Anechoich_d0.5_n4_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",Classic,115.201,111.473,0.00043,"[0.0, 112.7, 111.37, 110.35]",0.5,4,"[9, 2, 1]","[2, 19, 1]",18.788294228055936
5047,"sim_Anechoich_d0.5_n4_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",ROTH,115.201,111.473,0.00043,"[0.0, 112.7, 111.37, 110.35]",0.5,4,"[9, 2, 1]","[2, 19, 1]",18.788294228055936
5048,"sim_Anechoich_d0.5_n4_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",PHAT,115.201,111.473,0.00043,"[0.0, 112.7, 111.37, 110.35]",0.5,4,"[9, 2, 1]","[2, 19, 1]",18.788294228055936
5049,"sim_Anechoich_d0.5_n4_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",SCOT,115.201,111.473,0.00043,"[0.0, 112.7, 111.37, 110.35]",0.5,4,"[9, 2, 1]","[2, 19, 1]",18.788294228055936
5050,"sim_Anechoich_d0.5_n4_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",ECKART,115.201,111.473,0.00043,"[0.0, 112.7, 111.37, 110.35]",0.5,4,"[9, 2, 1]","[2, 19, 1]",18.788294228055936
5051,"sim_Anechoich_d0.5_n4_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",HT,115.201,111.473,0.00043,"[0.0, 112.7, 111.37, 110.35]",0.5,4,"[9, 2, 1]","[2, 19, 1]",18.788294228055936
5052,"sim_Anechoich_d0.5_n5_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",Classic,115.887,111.01,0.00073,"[0.0, 112.7, 111.37, 110.35, 109.62]",0.5,5,"[9, 2, 1]","[2, 19, 1]",18.896097480696906
5053,"sim_Anechoich_d0.5_n5_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",ROTH,115.887,111.01,0.00073,"[0.0, 112.7, 111.37, 110.35, 109.62]",0.5,5,"[9, 2, 1]","[2, 19, 1]",18.896097480696906
5054,"sim_Anechoich_d0.5_n5_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",PHAT,115.887,111.01,0.00073,"[0.0, 112.7, 111.37, 110.35, 109.62]",0.5,5,"[9, 2, 1]","[2, 19, 1]",18.896097480696906
5055,"sim_Anechoich_d0.5_n5_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",SCOT,115.887,111.01,0.00073,"[0.0, 112.7, 111.37, 110.35, 109.62]",0.5,5,"[9, 2, 1]","[2, 19, 1]",18.896097480696906
5056,"sim_Anechoich_d0.5_n5_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",ECKART,115.887,111.01,0.00073,"[0.0, 112.7, 111.37, 110.35, 109.62]",0.5,5,"[9, 2, 1]","[2, 19, 1]",18.896097480696906
5057,"sim_Anechoich_d0.5_n5_s[2.0,19.0,1.0]_m[9.0,2.0,1.0,]",HT,115.887,111.01,0.00073,"[0.0, 112.7, 111.37, 110.35, 109.62]",0.5,5,"[9, 2, 1]","[2, 19, 1]",18.896097480696906
5058,"sim_Anechoich_d0.5_n3_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",Classic,106.091,101.75,0.00058,"[0.0, 102.38, 101.12]",0.5,3,"[5, 6, 1]","[2, 19, 1]",13.530059127734809
5059,"sim_Anechoich_d0.5_n3_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",ROTH,106.091,101.75,0.00058,"[0.0, 102.38, 101.12]",0.5,3,"[5, 6, 1]","[2, 19, 1]",13.530059127734809
5060,"sim_Anechoich_d0.5_n3_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",PHAT,106.091,101.75,0.00058,"[0.0, 102.38, 101.12]",0.5,3,"[5, 6, 1]","[2, 19, 1]",13.530059127734809
5061,"sim_Anechoich_d0.5_n3_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",SCOT,106.091,101.75,0.00058,"[0.0, 102.38, 101.12]",0.5,3,"[5, 6, 1]","[2, 19, 1]",13.530059127734809
5062,"sim_Anechoich_d0.5_n3_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",ECKART,106.091,101.75,0.00058,"[0.0, 102.38, 101.12]",0.5,3,"[5, 6, 1]","[2, 19, 1]",13.530059127734809
5063,"sim_Anechoich_d0.5_n3_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",HT,106.091,101.75,0.00058,"[0.0, 102.38, 101.12]",0.5,3,"[5, 6, 1]","[2, 19, 1]",13.530059127734809
5064,"sim_Anechoich_d0.5_n4_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",Classic,107.103,101.217,0.00107,"[0.0, 102.38, 101.12, 100.15]",0.5,4,"[5, 6, 1]","[2, 19, 1]",13.601470508735444
5065,"sim_Anechoich_d0.5_n4_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",ROTH,107.103,101.217,0.00107,"[0.0, 102.38, 101.12, 100.15]",0.5,4,"[5, 6, 1]","[2, 19, 1]",13.601470508735444
5066,"sim_Anechoich_d0.5_n4_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",PHAT,107.103,101.217,0.00107,"[0.0, 102.38, 101.12, 100.15]",0.5,4,"[5, 6, 1]","[2, 19, 1]",13.601470508735444
5067,"sim_Anechoich_d0.5_n4_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",SCOT,107.103,101.217,0.00107,"[0.0, 102.38, 101.12, 100.15]",0.5,4,"[5, 6, 1]","[2, 19, 1]",13.601470508735444
5068,"sim_Anechoich_d0.5_n4_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",ECKART,107.103,101.217,0.00107,"[0.0, 102.38, 101.12, 100.15]",0.5,4,"[5, 6, 1]","[2, 19, 1]",13.601470508735444
5069,"sim_Anechoich_d0.5_n4_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",HT,107.103,101.217,0.00107,"[0.0, 102.38, 101.12, 100.15]",0.5,4,"[5, 6, 1]","[2, 19, 1]",13.601470508735444
5070,"sim_Anechoich_d0.5_n5_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",Classic,108.104,100.622,0.00173,"[0.0, 102.38, 101.12, 100.15, 98.84]",0.5,5,"[5, 6, 1]","[2, 19, 1]",13.67707936658993
5071,"sim_Anechoich_d0.5_n5_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",ROTH,108.104,100.622,0.00173,"[0.0, 102.38, 101.12, 100.15, 98.84]",0.5,5,"[5, 6, 1]","[2, 19, 1]",13.67707936658993
5072,"sim_Anechoich_d0.5_n5_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",PHAT,108.104,100.622,0.00173,"[0.0, 102.38, 101.12, 100.15, 98.84]",0.5,5,"[5, 6, 1]","[2, 19, 1]",13.67707936658993
5073,"sim_Anechoich_d0.5_n5_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",SCOT,108.104,100.622,0.00173,"[0.0, 102.38, 101.12, 100.15, 98.84]",0.5,5,"[5, 6, 1]","[2, 19, 1]",13.67707936658993
5074,"sim_Anechoich_d0.5_n5_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",ECKART,108.104,100.622,0.00173,"[0.0, 102.38, 101.12, 100.15, 98.84]",0.5,5,"[5, 6, 1]","[2, 19, 1]",13.67707936658993
5075,"sim_Anechoich_d0.5_n5_s[2.0,19.0,1.0]_m[5.0,6.0,1.0,]",HT,108.104,100.622,0.00173,"[0.0, 102.38, 101.12, 100.15, 98.84]",0.5,5,"[5, 6, 1]","[2, 19, 1]",13.67707936658993
5076,"sim_Anechoich_d0.5_n3_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",Classic,104.036,99.05,0.00077,"[0.0, 99.88, 98.22]",0.5,3,"[4, 8, 1]","[2, 19, 1]",11.338540470448567
5077,"sim_Anechoich_d0.5_n3_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",ROTH,104.036,99.05,0.00077,"[0.0, 99.88, 98.22]",0.5,3,"[4, 8, 1]","[2, 19, 1]",11.338540470448567
5078,"sim_Anechoich_d0.5_n3_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",PHAT,104.036,99.05,0.00077,"[0.0, 99.88, 98.22]",0.5,3,"[4, 8, 1]","[2, 19, 1]",11.338540470448567
5079,"sim_Anechoich_d0.5_n3_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",SCOT,104.036,99.05,0.00077,"[0.0, 99.88, 98.22]",0.5,3,"[4, 8, 1]","[2, 19, 1]",11.338540470448567
5080,"sim_Anechoich_d0.5_n3_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",ECKART,104.036,99.05,0.00077,"[0.0, 99.88, 98.22]",0.5,3,"[4, 8, 1]","[2, 19, 1]",11.338540470448567
5081,"sim_Anechoich_d0.5_n3_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",HT,104.036,99.05,0.00077,"[0.0, 99.88, 98.22]",0.5,3,"[4, 8, 1]","[2, 19, 1]",11.338540470448567
5082,"sim_Anechoich_d0.5_n4_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",Classic,105.255,98.313,0.00149,"[0.0, 99.88, 98.22, 96.84]",0.5,4,"[4, 8, 1]","[2, 19, 1]",11.40175425099138
5083,"sim_Anechoich_d0.5_n4_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",ROTH,105.255,98.313,0.00149,"[0.0, 99.88, 98.22, 96.84]",0.5,4,"[4, 8, 1]","[2, 19, 1]",11.40175425099138
5084,"sim_Anechoich_d0.5_n4_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",PHAT,105.255,98.313,0.00149,"[0.0, 99.88, 98.22, 96.84]",0.5,4,"[4, 8, 1]","[2, 19, 1]",11.40175425099138
5085,"sim_Anechoich_d0.5_n4_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",SCOT,105.255,98.313,0.00149,"[0.0, 99.88, 98.22, 96.84]",0.5,4,"[4, 8, 1]","[2, 19, 1]",11.40175425099138
5086,"sim_Anechoich_d0.5_n4_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",ECKART,105.255,98.313,0.00149,"[0.0, 99.88, 98.22, 96.84]",0.5,4,"[4, 8, 1]","[2, 19, 1]",11.40175425099138
5087,"sim_Anechoich_d0.5_n4_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",HT,105.255,98.313,0.00149,"[0.0, 99.88, 98.22, 96.84]",0.5,4,"[4, 8, 1]","[2, 19, 1]",11.40175425099138
5088,"sim_Anechoich_d0.5_n5_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",Classic,106.46,97.568,0.00244,"[0.0, 99.88, 98.22, 96.84, 95.33]",0.5,5,"[4, 8, 1]","[2, 19, 1]",11.470069746954461
5089,"sim_Anechoich_d0.5_n5_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",ROTH,106.46,97.568,0.00244,"[0.0, 99.88, 98.22, 96.84, 95.33]",0.5,5,"[4, 8, 1]","[2, 19, 1]",11.470069746954461
5090,"sim_Anechoich_d0.5_n5_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",PHAT,106.46,97.568,0.00244,"[0.0, 99.88, 98.22, 96.84, 95.33]",0.5,5,"[4, 8, 1]","[2, 19, 1]",11.470069746954461
5091,"sim_Anechoich_d0.5_n5_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",SCOT,106.46,97.568,0.00244,"[0.0, 99.88, 98.22, 96.84, 95.33]",0.5,5,"[4, 8, 1]","[2, 19, 1]",11.470069746954461
5092,"sim_Anechoich_d0.5_n5_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",ECKART,106.46,97.568,0.00244,"[0.0, 99.88, 98.22, 96.84, 95.33]",0.5,5,"[4, 8, 1]","[2, 19, 1]",11.470069746954461
5093,"sim_Anechoich_d0.5_n5_s[2.0,19.0,1.0]_m[4.0,8.0,1.0,]",HT,106.46,97.568,0.00244,"[0.0, 99.88, 98.22, 96.84, 95.33]",0.5,5,"[4, 8, 1]","[2, 19, 1]",11.470069746954461
5094,"sim_Anechoich_d0.5_n3_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",Classic,104.995,101.125,0.00046,"[0.0, 101.54, 100.71]",0.5,3,"[5, 5, 1]","[2, 19, 1]",14.493533040635745
5095,"sim_Anechoich_d0.5_n3_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",ROTH,104.995,101.125,0.00046,"[0.0, 101.54, 100.71]",0.5,3,"[5, 5, 1]","[2, 19, 1]",14.493533040635745
5096,"sim_Anechoich_d0.5_n3_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",PHAT,104.995,101.125,0.00046,"[0.0, 101.54, 100.71]",0.5,3,"[5, 5, 1]","[2, 19, 1]",14.493533040635745
5097,"sim_Anechoich_d0.5_n3_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",SCOT,104.995,101.125,0.00046,"[0.0, 101.54, 100.71]",0.5,3,"[5, 5, 1]","[2, 19, 1]",14.493533040635745
5098,"sim_Anechoich_d0.5_n3_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",ECKART,104.995,100.915,0.00051,"[0.0, 101.54, 100.29]",0.5,3,"[5, 5, 1]","[2, 19, 1]",14.493533040635745
5099,"sim_Anechoich_d0.5_n3_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",HT,104.995,101.125,0.00046,"[0.0, 101.54, 100.71]",0.5,3,"[5, 5, 1]","[2, 19, 1]",14.493533040635745
5100,"sim_Anechoich_d0.5_n4_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",Classic,105.945,100.523,0.00091,"[0.0, 101.54, 100.71, 99.32]",0.5,4,"[5, 5, 1]","[2, 19, 1]",14.560219778561036
5101,"sim_Anechoich_d0.5_n4_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",ROTH,105.945,100.523,0.00091,"[0.0, 101.54, 100.71, 99.32]",0.5,4,"[5, 5, 1]","[2, 19, 1]",14.560219778561036
5102,"sim_Anechoich_d0.5_n4_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",PHAT,105.945,100.523,0.00091,"[0.0, 101.54, 100.71, 99.32]",0.5,4,"[5, 5, 1]","[2, 19, 1]",14.560219778561036
5103,"sim_Anechoich_d0.5_n4_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",SCOT,105.945,100.523,0.00091,"[0.0, 101.54, 100.71, 99.32]",0.5,4,"[5, 5, 1]","[2, 19, 1]",14.560219778561036
5104,"sim_Anechoich_d0.5_n4_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",ECKART,105.945,100.383,0.00095,"[0.0, 101.54, 100.29, 99.32]",0.5,4,"[5, 5, 1]","[2, 19, 1]",14.560219778561036
5105,"sim_Anechoich_d0.5_n4_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",HT,105.945,100.523,0.00091,"[0.0, 101.54, 100.71, 99.32]",0.5,4,"[5, 5, 1]","[2, 19, 1]",14.560219778561036
5106,"sim_Anechoich_d0.5_n5_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",Classic,106.887,99.947,0.00149,"[0.0, 101.54, 100.71, 99.32, 98.22]",0.5,5,"[5, 5, 1]","[2, 19, 1]",14.630874888399532
5107,"sim_Anechoich_d0.5_n5_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",ROTH,106.887,99.947,0.00149,"[0.0, 101.54, 100.71, 99.32, 98.22]",0.5,5,"[5, 5, 1]","[2, 19, 1]",14.630874888399532
5108,"sim_Anechoich_d0.5_n5_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",PHAT,106.887,99.947,0.00149,"[0.0, 101.54, 100.71, 99.32, 98.22]",0.5,5,"[5, 5, 1]","[2, 19, 1]",14.630874888399532
5109,"sim_Anechoich_d0.5_n5_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",SCOT,106.887,99.947,0.00149,"[0.0, 101.54, 100.71, 99.32, 98.22]",0.5,5,"[5, 5, 1]","[2, 19, 1]",14.630874888399532
5110,"sim_Anechoich_d0.5_n5_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",ECKART,106.887,99.842,0.00153,"[0.0, 101.54, 100.29, 99.32, 98.22]",0.5,5,"[5, 5, 1]","[2, 19, 1]",14.630874888399532
5111,"sim_Anechoich_d0.5_n5_s[2.0,19.0,1.0]_m[5.0,5.0,1.0,]",HT,106.887,99.947,0.00149,"[0.0, 101.54, 100.71, 99.32, 98.22]",0.5,5,"[5, 5, 1]","[2, 19, 1]",14.630874888399532
5112,"sim_Anechoich_d0.5_n3_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",Classic,86.236,83.64,0.00021,"[0.0, 84.26, 83.02]",0.5,3,"[0, 0, 1]","[2, 19, 1]",19.041074024329614
5113,"sim_Anechoich_d0.5_n3_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",ROTH,86.236,83.64,0.00021,"[0.0, 84.26, 83.02]",0.5,3,"[0, 0, 1]","[2, 19, 1]",19.041074024329614
5114,"sim_Anechoich_d0.5_n3_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",PHAT,86.236,83.64,0.00021,"[0.0, 84.26, 83.02]",0.5,3,"[0, 0, 1]","[2, 19, 1]",19.041074024329614
5115,"sim_Anechoich_d0.5_n3_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",SCOT,86.236,83.64,0.00021,"[0.0, 84.26, 83.02]",0.5,3,"[0, 0, 1]","[2, 19, 1]",19.041074024329614
5116,"sim_Anechoich_d0.5_n3_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",ECKART,86.236,83.64,0.00021,"[0.0, 84.26, 83.02]",0.5,3,"[0, 0, 1]","[2, 19, 1]",19.041074024329614
5117,"sim_Anechoich_d0.5_n3_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",HT,86.236,83.64,0.00021,"[0.0, 84.26, 83.02]",0.5,3,"[0, 0, 1]","[2, 19, 1]",19.041074024329614
5118,"sim_Anechoich_d0.5_n4_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",Classic,86.987,83.113,0.00046,"[0.0, 84.26, 83.02, 82.06]",0.5,4,"[0, 0, 1]","[2, 19, 1]",19.026297590440446
5119,"sim_Anechoich_d0.5_n4_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",ROTH,86.987,83.113,0.00046,"[0.0, 84.26, 83.02, 82.06]",0.5,4,"[0, 0, 1]","[2, 19, 1]",19.026297590440446
5120,"sim_Anechoich_d0.5_n4_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",PHAT,86.987,83.113,0.00046,"[0.0, 84.26, 83.02, 82.06]",0.5,4,"[0, 0, 1]","[2, 19, 1]",19.026297590440446
5121,"sim_Anechoich_d0.5_n4_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",SCOT,86.987,83.113,0.00046,"[0.0, 84.26, 83.02, 82.06]",0.5,4,"[0, 0, 1]","[2, 19, 1]",19.026297590440446
5122,"sim_Anechoich_d0.5_n4_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",ECKART,86.987,83.113,0.00046,"[0.0, 84.26, 83.02, 82.06]",0.5,4,"[0, 0, 1]","[2, 19, 1]",19.026297590440446
5123,"sim_Anechoich_d0.5_n4_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",HT,86.987,83.113,0.00046,"[0.0, 84.26, 83.02, 82.06]",0.5,4,"[0, 0, 1]","[2, 19, 1]",19.026297590440446
5124,"sim_Anechoich_d0.5_n5_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",Classic,87.739,82.678,0.00079,"[0.0, 84.26, 83.02, 82.06, 81.37]",0.5,5,"[0, 0, 1]","[2, 19, 1]",19.014796869806418
5125,"sim_Anechoich_d0.5_n5_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",ROTH,87.739,82.678,0.00079,"[0.0, 84.26, 83.02, 82.06, 81.37]",0.5,5,"[0, 0, 1]","[2, 19, 1]",19.014796869806418
5126,"sim_Anechoich_d0.5_n5_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",PHAT,87.739,82.678,0.00079,"[0.0, 84.26, 83.02, 82.06, 81.37]",0.5,5,"[0, 0, 1]","[2, 19, 1]",19.014796869806418
5127,"sim_Anechoich_d0.5_n5_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",SCOT,87.739,82.678,0.00079,"[0.0, 84.26, 83.02, 82.06, 81.37]",0.5,5,"[0, 0, 1]","[2, 19, 1]",19.014796869806418
5128,"sim_Anechoich_d0.5_n5_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",ECKART,87.739,82.678,0.00079,"[0.0, 84.26, 83.02, 82.06, 81.37]",0.5,5,"[0, 0, 1]","[2, 19, 1]",19.014796869806418
5129,"sim_Anechoich_d0.5_n5_s[2.0,19.0,1.0]_m[0.0,0.0,1.0,]",HT,87.739,82.678,0.00079,"[0.0, 84.26, 83.02, 82.06, 81.37]",0.5,5,"[0, 0, 1]","[2, 19, 1]",19.014796869806418
5130,"sim_Anechoich_d0.5_n3_s[3.0,8.0,1.0]_m[9.0,2.0,1.0,]",Classic,138.36599999999999,133.6,0.0007,"[0.0, 134.45, 132.75]",0.5,3,"[9, 2, 1]","[3, 8, 1]",9.031195934094221
5131,"sim_Anechoich_d0.5_n3_s[3.0,8.0,1.0]_m[9.0,2.0,1.0,]",ROTH,138.36599999999999,133.6,0.0007,"[0.0, 134.45, 132.75]",0.5,3,"[9, 2, 1]","[3, 8, 1]",9.031195934094221
5132,"sim_Anechoich_d0.5_n3_s[3.0,8.0,1.0]_m[9.0,2.0,1.0,]",PHAT,138.36599999999999,133.6,0.0007,"[0.0, 134.45, 132.75]",0.5,3,"[9, 2, 1]","[3, 8, 1]",9.031195934094221
5133,"sim_Anechoich_d0.5_n3_s[3.0,8.0,1.0]_m[9.0,2.0,1.0,]",SCOT,138.36599999999999,133.6,0.0007,"[0.0, 134.45, 132.75]",0.5,3,"[9, 2, 1]","[3, 8, 1]",9.031195934094221
5134,"sim_Anechoich_d0.5_n3_s[3.0,8.0,1.0]_m[9.0,2.0,1.0,]",ECKART,138.36599999999999,133.6,0.0007,"[0.0, 134.45, 132.75]",0.5,3,"[9, 2, 1]","[3, 8, 1]",9.031195934094221
5135,"sim_Anechoich_d0.5_n3_s[3.0,8.0,1.0]_m[9.0,2.0,1.0,]",HT,138.36599999999999,133.6,0.0007,"[0.0, 134.45, 132.75]",0.5,3,"[9, 2, 1]","[3, 8, 1]",9.031195934094221
5136,"sim_Anechoich_d0.5_n4_s[3.0,8.0,1.0]_m[9.0,2.0,1.0,]",Classic,139.399,132.89,0.00131,"[0.0, 134.45, 132.75, 131.47]",0.5,4,"[9, 2, 1]","[3, 8, 1]",9.219544457292887
5137,"sim_Anechoich_d0.5_n4_s[3.0,8.0,1.0]_m[9.0,2.0,1.0,]",ROTH,139.399,132.89,0.00131,"[0.0, 134.45, 132.75, 131.47]",0.5,4,"[9, 2, 1]","[3, 8, 1]",9.219544457292887
5138,"sim_Anechoich_d0.5_n4_s[3.0,8.0,1.0]_m[9.0,2.0,1.0,]",PHAT,139.399,132.89,0.00131,"[0.0, 134.45, 132.75, 131.47]",0.5,4,"[9, 2, 1]","[3, 8, 1]",9.219544457292887
