,sim_name,method,expected_theta,theta_prom,error,est_theta_list,room.t60,mic_array.d,mic_array.n,mic_array.position,source.position
12354,"sim_T0.65s_d0.1_n7_s[1.0,5.0,1.0]_m[5.0,7.0,1.0,]",Classic,28.72,61.003,0.03217,"[0.0, 77.62, 69.07, 74.81, 57.59, 45.55, 41.38]",0.6500000000000001,0.1,7,"[1, 5, 1]","[5, 7, 1]"
12355,"sim_T0.65s_d0.1_n7_s[1.0,5.0,1.0]_m[5.0,7.0,1.0,]",ROTH,28.72,120.342,0.25909,"[0.0, 0.0, 180.0, 180.0, 92.05, 90.0, 180.0]",0.6500000000000001,0.1,7,"[1, 5, 1]","[5, 7, 1]"
12356,"sim_T0.65s_d0.1_n7_s[1.0,5.0,1.0]_m[5.0,7.0,1.0,]",PHAT,28.72,114.392,0.22653,"[0.0, 85.9, 180.0, 58.4, 92.05, 90.0, 180.0]",0.6500000000000001,0.1,7,"[1, 5, 1]","[5, 7, 1]"
12357,"sim_T0.65s_d0.1_n7_s[1.0,5.0,1.0]_m[5.0,7.0,1.0,]",SCOT,28.72,114.392,0.22653,"[0.0, 85.9, 180.0, 58.4, 92.05, 90.0, 180.0]",0.6500000000000001,0.1,7,"[1, 5, 1]","[5, 7, 1]"
12358,"sim_T0.65s_d0.1_n7_s[1.0,5.0,1.0]_m[5.0,7.0,1.0,]",ECKART,28.72,74.915,0.06586,"[0.0, 85.9, 83.85, 81.78, 76.57, 64.61, 56.78]",0.6500000000000001,0.1,7,"[1, 5, 1]","[5, 7, 1]"
12359,"sim_T0.65s_d0.1_n7_s[1.0,5.0,1.0]_m[5.0,7.0,1.0,]",HT,28.72,66.847,0.04487,"[0.0, 81.78, 81.78, 28.2, 93.07, 27.61, 88.64]",0.6500000000000001,0.1,7,"[1, 5, 1]","[5, 7, 1]"
12360,"sim_T0.65s_d0.1_n3_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",Classic,0.0,65.695,0.1332,"[0.0, 69.07, 62.32]",0.6500000000000001,0.1,3,"[1, 5, 1]","[9, 5, 1]"
12361,"sim_T0.65s_d0.1_n3_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",ROTH,0.0,116.935,0.42203,"[0.0, 141.82, 92.05]",0.6500000000000001,0.1,3,"[1, 5, 1]","[9, 5, 1]"
12362,"sim_T0.65s_d0.1_n3_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",PHAT,0.0,116.935,0.42203,"[0.0, 141.82, 92.05]",0.6500000000000001,0.1,3,"[1, 5, 1]","[9, 5, 1]"
12363,"sim_T0.65s_d0.1_n3_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",SCOT,0.0,116.935,0.42203,"[0.0, 141.82, 92.05]",0.6500000000000001,0.1,3,"[1, 5, 1]","[9, 5, 1]"
12364,"sim_T0.65s_d0.1_n3_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",ECKART,0.0,87.95,0.23874,"[0.0, 90.0, 85.9]",0.6500000000000001,0.1,3,"[1, 5, 1]","[9, 5, 1]"
12365,"sim_T0.65s_d0.1_n3_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",HT,0.0,55.13,0.09381,"[0.0, 55.13, 55.13]",0.6500000000000001,0.1,3,"[1, 5, 1]","[9, 5, 1]"
12366,"sim_T0.65s_d0.1_n4_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",Classic,0.0,65.833,0.13377,"[0.0, 69.07, 62.32, 66.11]",0.6500000000000001,0.1,4,"[1, 5, 1]","[9, 5, 1]"
12367,"sim_T0.65s_d0.1_n4_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",ROTH,0.0,137.957,0.58741,"[0.0, 141.82, 92.05, 180.0]",0.6500000000000001,0.1,4,"[1, 5, 1]","[9, 5, 1]"
12368,"sim_T0.65s_d0.1_n4_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",PHAT,0.0,93.393,0.26921,"[0.0, 141.82, 92.05, 46.31]",0.6500000000000001,0.1,4,"[1, 5, 1]","[9, 5, 1]"
12369,"sim_T0.65s_d0.1_n4_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",SCOT,0.0,93.393,0.26921,"[0.0, 141.82, 92.05, 46.31]",0.6500000000000001,0.1,4,"[1, 5, 1]","[9, 5, 1]"
12370,"sim_T0.65s_d0.1_n4_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",ECKART,0.0,84.987,0.22292,"[0.0, 85.9, 85.9, 83.16]",0.6500000000000001,0.1,4,"[1, 5, 1]","[9, 5, 1]"
12371,"sim_T0.65s_d0.1_n4_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",HT,0.0,52.81,0.08608,"[0.0, 55.13, 55.13, 48.17]",0.6500000000000001,0.1,4,"[1, 5, 1]","[9, 5, 1]"
12372,"sim_T0.65s_d0.1_n5_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",Classic,0.0,63.772,0.12552,"[0.0, 69.07, 62.32, 66.11, 57.59]",0.6500000000000001,0.1,5,"[1, 5, 1]","[9, 5, 1]"
12373,"sim_T0.65s_d0.1_n5_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",ROTH,0.0,137.37,0.58242,"[0.0, 141.82, 92.05, 180.0, 135.61]",0.6500000000000001,0.1,5,"[1, 5, 1]","[9, 5, 1]"
12374,"sim_T0.65s_d0.1_n5_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",PHAT,0.0,115.045,0.4085,"[0.0, 141.82, 92.05, 46.31, 180.0]",0.6500000000000001,0.1,5,"[1, 5, 1]","[9, 5, 1]"
12375,"sim_T0.65s_d0.1_n5_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",SCOT,0.0,115.045,0.4085,"[0.0, 141.82, 92.05, 46.31, 180.0]",0.6500000000000001,0.1,5,"[1, 5, 1]","[9, 5, 1]"
12376,"sim_T0.65s_d0.1_n5_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",ECKART,0.0,83.408,0.21472,"[0.0, 85.9, 85.9, 83.16, 78.67]",0.6500000000000001,0.1,5,"[1, 5, 1]","[9, 5, 1]"
12377,"sim_T0.65s_d0.1_n5_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",HT,0.0,51.42,0.08161,"[0.0, 55.13, 55.13, 48.17, 47.25]",0.6500000000000001,0.1,5,"[1, 5, 1]","[9, 5, 1]"
12378,"sim_T0.65s_d0.1_n6_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",Classic,0.0,61.434,0.11649,"[0.0, 69.07, 62.32, 66.11, 57.59, 52.08]",0.6500000000000001,0.1,6,"[1, 5, 1]","[9, 5, 1]"
12379,"sim_T0.65s_d0.1_n6_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",ROTH,0.0,127.896,0.50486,"[0.0, 141.82, 92.05, 180.0, 135.61, 90.0]",0.6500000000000001,0.1,6,"[1, 5, 1]","[9, 5, 1]"
12380,"sim_T0.65s_d0.1_n6_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",PHAT,0.0,110.036,0.3737,"[0.0, 141.82, 92.05, 46.31, 180.0, 90.0]",0.6500000000000001,0.1,6,"[1, 5, 1]","[9, 5, 1]"
12381,"sim_T0.65s_d0.1_n6_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",SCOT,0.0,110.036,0.3737,"[0.0, 141.82, 92.05, 46.31, 180.0, 90.0]",0.6500000000000001,0.1,6,"[1, 5, 1]","[9, 5, 1]"
12382,"sim_T0.65s_d0.1_n6_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",ECKART,0.0,81.232,0.20366,"[0.0, 85.9, 85.9, 83.16, 78.67, 72.53]",0.6500000000000001,0.1,6,"[1, 5, 1]","[9, 5, 1]"
12383,"sim_T0.65s_d0.1_n6_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",HT,0.0,51.552,0.08202,"[0.0, 55.13, 55.13, 48.17, 47.25, 52.08]",0.6500000000000001,0.1,6,"[1, 5, 1]","[9, 5, 1]"
12384,"sim_T0.65s_d0.1_n7_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",Classic,0.0,59.523,0.10935,"[0.0, 69.07, 62.32, 66.11, 57.59, 52.08, 49.97]",0.6500000000000001,0.1,7,"[1, 5, 1]","[9, 5, 1]"
12385,"sim_T0.65s_d0.1_n7_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",ROTH,0.0,105.157,0.34129,"[0.0, 141.82, 92.05, 180.0, 180.0, 0.0, 37.07]",0.6500000000000001,0.1,7,"[1, 5, 1]","[9, 5, 1]"
12386,"sim_T0.65s_d0.1_n7_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",PHAT,0.0,106.697,0.35136,"[0.0, 141.82, 92.05, 46.31, 180.0, 90.0, 90.0]",0.6500000000000001,0.1,7,"[1, 5, 1]","[9, 5, 1]"
12387,"sim_T0.65s_d0.1_n7_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",SCOT,0.0,106.697,0.35136,"[0.0, 141.82, 92.05, 46.31, 180.0, 90.0, 90.0]",0.6500000000000001,0.1,7,"[1, 5, 1]","[9, 5, 1]"
12388,"sim_T0.65s_d0.1_n7_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",ECKART,0.0,78.208,0.18878,"[0.0, 85.9, 85.9, 83.16, 78.67, 72.53, 63.09]",0.6500000000000001,0.1,7,"[1, 5, 1]","[9, 5, 1]"
12389,"sim_T0.65s_d0.1_n7_s[1.0,5.0,1.0]_m[9.0,5.0,1.0,]",HT,0.0,51.437,0.08166,"[0.0, 55.13, 55.13, 48.17, 47.25, 52.08, 50.86]",0.6500000000000001,0.1,7,"[1, 5, 1]","[9, 5, 1]"
12390,"sim_T0.65s_d0.1_n3_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",Classic,0.0,70.125,0.15178,"[0.0, 73.39, 66.86]",0.6500000000000001,0.1,3,"[1, 5, 1]","[7, 5, 1]"
12391,"sim_T0.65s_d0.1_n3_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",ROTH,0.0,122.305,0.46168,"[0.0, 64.61, 180.0]",0.6500000000000001,0.1,3,"[1, 5, 1]","[7, 5, 1]"
12392,"sim_T0.65s_d0.1_n3_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",PHAT,0.0,122.305,0.46168,"[0.0, 64.61, 180.0]",0.6500000000000001,0.1,3,"[1, 5, 1]","[7, 5, 1]"
12393,"sim_T0.65s_d0.1_n3_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",SCOT,0.0,122.305,0.46168,"[0.0, 64.61, 180.0]",0.6500000000000001,0.1,3,"[1, 5, 1]","[7, 5, 1]"
12394,"sim_T0.65s_d0.1_n3_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",ECKART,0.0,82.805,0.21163,"[0.0, 85.9, 79.71]",0.6500000000000001,0.1,3,"[1, 5, 1]","[7, 5, 1]"
12395,"sim_T0.65s_d0.1_n3_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",HT,0.0,69.0,0.14694,"[0.0, 73.39, 64.61]",0.6500000000000001,0.1,3,"[1, 5, 1]","[7, 5, 1]"
12396,"sim_T0.65s_d0.1_n4_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",Classic,0.0,67.267,0.13965,"[0.0, 73.39, 66.86, 61.55]",0.6500000000000001,0.1,4,"[1, 5, 1]","[7, 5, 1]"
12397,"sim_T0.65s_d0.1_n4_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",ROTH,0.0,112.447,0.39025,"[0.0, 64.61, 180.0, 92.73]",0.6500000000000001,0.1,4,"[1, 5, 1]","[7, 5, 1]"
12398,"sim_T0.65s_d0.1_n4_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",PHAT,0.0,112.447,0.39025,"[0.0, 64.61, 180.0, 92.73]",0.6500000000000001,0.1,4,"[1, 5, 1]","[7, 5, 1]"
12399,"sim_T0.65s_d0.1_n4_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",SCOT,0.0,112.447,0.39025,"[0.0, 64.61, 180.0, 92.73]",0.6500000000000001,0.1,4,"[1, 5, 1]","[7, 5, 1]"
12400,"sim_T0.65s_d0.1_n4_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",ECKART,0.0,79.19,0.19355,"[0.0, 85.9, 79.71, 71.96]",0.6500000000000001,0.1,4,"[1, 5, 1]","[7, 5, 1]"
12401,"sim_T0.65s_d0.1_n4_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",HT,0.0,76.91,0.18257,"[0.0, 73.39, 64.61, 92.73]",0.6500000000000001,0.1,4,"[1, 5, 1]","[7, 5, 1]"
12402,"sim_T0.65s_d0.1_n5_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",Classic,0.0,65.448,0.1322,"[0.0, 73.39, 66.86, 61.55, 59.99]",0.6500000000000001,0.1,5,"[1, 5, 1]","[7, 5, 1]"
12403,"sim_T0.65s_d0.1_n5_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",ROTH,0.0,129.335,0.51628,"[0.0, 64.61, 180.0, 92.73, 180.0]",0.6500000000000001,0.1,5,"[1, 5, 1]","[7, 5, 1]"
12404,"sim_T0.65s_d0.1_n5_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",PHAT,0.0,129.335,0.51628,"[0.0, 64.61, 180.0, 92.73, 180.0]",0.6500000000000001,0.1,5,"[1, 5, 1]","[7, 5, 1]"
12405,"sim_T0.65s_d0.1_n5_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",SCOT,0.0,129.335,0.51628,"[0.0, 64.61, 180.0, 92.73, 180.0]",0.6500000000000001,0.1,5,"[1, 5, 1]","[7, 5, 1]"
12406,"sim_T0.65s_d0.1_n5_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",ECKART,0.0,75.26,0.17482,"[0.0, 85.9, 79.71, 71.96, 63.47]",0.6500000000000001,0.1,5,"[1, 5, 1]","[7, 5, 1]"
12407,"sim_T0.65s_d0.1_n5_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",HT,0.0,72.68,0.16304,"[0.0, 73.39, 64.61, 92.73, 59.99]",0.6500000000000001,0.1,5,"[1, 5, 1]","[7, 5, 1]"
12408,"sim_T0.65s_d0.1_n6_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",Classic,0.0,61.468,0.11661,"[0.0, 73.39, 66.86, 61.55, 59.99, 45.55]",0.6500000000000001,0.1,6,"[1, 5, 1]","[7, 5, 1]"
12409,"sim_T0.65s_d0.1_n6_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",ROTH,0.0,121.468,0.45539,"[0.0, 64.61, 180.0, 92.73, 180.0, 90.0]",0.6500000000000001,0.1,6,"[1, 5, 1]","[7, 5, 1]"
12410,"sim_T0.65s_d0.1_n6_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",PHAT,0.0,121.468,0.45539,"[0.0, 64.61, 180.0, 92.73, 180.0, 90.0]",0.6500000000000001,0.1,6,"[1, 5, 1]","[7, 5, 1]"
12411,"sim_T0.65s_d0.1_n6_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",SCOT,0.0,121.468,0.45539,"[0.0, 64.61, 180.0, 92.73, 180.0, 90.0]",0.6500000000000001,0.1,6,"[1, 5, 1]","[7, 5, 1]"
12412,"sim_T0.65s_d0.1_n6_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",ECKART,0.0,72.164,0.16073,"[0.0, 85.9, 79.71, 71.96, 62.32, 60.93]",0.6500000000000001,0.1,6,"[1, 5, 1]","[7, 5, 1]"
12413,"sim_T0.65s_d0.1_n6_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",HT,0.0,94.144,0.27355,"[0.0, 73.39, 64.61, 92.73, 59.99, 180.0]",0.6500000000000001,0.1,6,"[1, 5, 1]","[7, 5, 1]"
12414,"sim_T0.65s_d0.1_n7_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",Classic,0.0,58.783,0.10665,"[0.0, 73.39, 66.86, 61.55, 59.99, 45.55, 45.36]",0.6500000000000001,0.1,7,"[1, 5, 1]","[7, 5, 1]"
12415,"sim_T0.65s_d0.1_n7_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",ROTH,0.0,116.565,0.41936,"[0.0, 64.61, 180.0, 92.73, 180.0, 90.0, 92.05]",0.6500000000000001,0.1,7,"[1, 5, 1]","[7, 5, 1]"
12416,"sim_T0.65s_d0.1_n7_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",PHAT,0.0,116.565,0.41936,"[0.0, 64.61, 180.0, 92.73, 180.0, 90.0, 92.05]",0.6500000000000001,0.1,7,"[1, 5, 1]","[7, 5, 1]"
12417,"sim_T0.65s_d0.1_n7_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",SCOT,0.0,116.565,0.41936,"[0.0, 64.61, 180.0, 92.73, 180.0, 90.0, 92.05]",0.6500000000000001,0.1,7,"[1, 5, 1]","[7, 5, 1]"
12418,"sim_T0.65s_d0.1_n7_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",ECKART,0.0,70.025,0.15134,"[0.0, 85.9, 79.71, 70.52, 62.32, 60.93, 60.77]",0.6500000000000001,0.1,7,"[1, 5, 1]","[7, 5, 1]"
12419,"sim_T0.65s_d0.1_n7_s[1.0,5.0,1.0]_m[7.0,5.0,1.0,]",HT,0.0,93.795,0.27153,"[0.0, 73.39, 64.61, 92.73, 59.99, 180.0, 92.05]",0.6500000000000001,0.1,7,"[1, 5, 1]","[7, 5, 1]"
12420,"sim_T0.65s_d0.1_n3_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",Classic,46.095,78.65,0.03271,"[0.0, 81.78, 75.52]",0.6500000000000001,0.1,3,"[1, 5, 1]","[5, 9, 1]"
12421,"sim_T0.65s_d0.1_n3_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",ROTH,46.095,63.465,0.00931,"[0.0, 64.61, 62.32]",0.6500000000000001,0.1,3,"[1, 5, 1]","[5, 9, 1]"
12422,"sim_T0.65s_d0.1_n3_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",PHAT,46.095,63.465,0.00931,"[0.0, 64.61, 62.32]",0.6500000000000001,0.1,3,"[1, 5, 1]","[5, 9, 1]"
12423,"sim_T0.65s_d0.1_n3_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",SCOT,46.095,63.465,0.00931,"[0.0, 64.61, 62.32]",0.6500000000000001,0.1,3,"[1, 5, 1]","[5, 9, 1]"
12424,"sim_T0.65s_d0.1_n3_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",ECKART,46.095,88.975,0.05675,"[0.0, 90.0, 87.95]",0.6500000000000001,0.1,3,"[1, 5, 1]","[5, 9, 1]"
12425,"sim_T0.65s_d0.1_n3_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",HT,46.095,63.465,0.00931,"[0.0, 64.61, 62.32]",0.6500000000000001,0.1,3,"[1, 5, 1]","[5, 9, 1]"
12426,"sim_T0.65s_d0.1_n4_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",Classic,46.469,78.307,0.03129,"[0.0, 81.78, 75.52, 77.62]",0.6500000000000001,0.1,4,"[1, 5, 1]","[5, 9, 1]"
12427,"sim_T0.65s_d0.1_n4_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",ROTH,46.469,102.31,0.09624,"[0.0, 64.61, 62.32, 180.0]",0.6500000000000001,0.1,4,"[1, 5, 1]","[5, 9, 1]"
12428,"sim_T0.65s_d0.1_n4_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",PHAT,46.469,62.827,0.00826,"[0.0, 64.61, 62.32, 61.55]",0.6500000000000001,0.1,4,"[1, 5, 1]","[5, 9, 1]"
12429,"sim_T0.65s_d0.1_n4_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",SCOT,46.469,62.827,0.00826,"[0.0, 64.61, 62.32, 61.55]",0.6500000000000001,0.1,4,"[1, 5, 1]","[5, 9, 1]"
12430,"sim_T0.65s_d0.1_n4_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",ECKART,46.469,88.407,0.05428,"[0.0, 90.0, 87.95, 87.27]",0.6500000000000001,0.1,4,"[1, 5, 1]","[5, 9, 1]"
12431,"sim_T0.65s_d0.1_n4_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",HT,46.469,79.777,0.03424,"[0.0, 64.61, 62.32, 112.4]",0.6500000000000001,0.1,4,"[1, 5, 1]","[5, 9, 1]"
12432,"sim_T0.65s_d0.1_n5_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",Classic,46.848,74.02,0.02279,"[0.0, 81.78, 75.52, 77.62, 61.16]",0.6500000000000001,0.1,5,"[1, 5, 1]","[5, 9, 1]"
12433,"sim_T0.65s_d0.1_n5_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",ROTH,46.848,121.732,0.17308,"[0.0, 64.61, 62.32, 180.0, 180.0]",0.6500000000000001,0.1,5,"[1, 5, 1]","[5, 9, 1]"
12434,"sim_T0.65s_d0.1_n5_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",PHAT,46.848,92.12,0.06326,"[0.0, 64.61, 62.32, 61.55, 180.0]",0.6500000000000001,0.1,5,"[1, 5, 1]","[5, 9, 1]"
12435,"sim_T0.65s_d0.1_n5_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",SCOT,46.848,92.12,0.06326,"[0.0, 64.61, 62.32, 61.55, 180.0]",0.6500000000000001,0.1,5,"[1, 5, 1]","[5, 9, 1]"
12436,"sim_T0.65s_d0.1_n5_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",ECKART,46.848,88.038,0.05236,"[0.0, 90.0, 87.95, 87.27, 86.93]",0.6500000000000001,0.1,5,"[1, 5, 1]","[5, 9, 1]"
12437,"sim_T0.65s_d0.1_n5_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",HT,46.848,83.1,0.04056,"[0.0, 64.61, 62.32, 112.4, 93.07]",0.6500000000000001,0.1,5,"[1, 5, 1]","[5, 9, 1]"
12438,"sim_T0.65s_d0.1_n6_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",Classic,47.231,71.402,0.01803,"[0.0, 81.78, 75.52, 77.62, 61.16, 60.93]",0.6500000000000001,0.1,6,"[1, 5, 1]","[5, 9, 1]"
12439,"sim_T0.65s_d0.1_n6_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",ROTH,47.231,73.696,0.02162,"[0.0, 64.61, 62.32, 61.55, 180.0, 0.0]",0.6500000000000001,0.1,6,"[1, 5, 1]","[5, 9, 1]"
12440,"sim_T0.65s_d0.1_n6_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",PHAT,47.231,85.882,0.04611,"[0.0, 64.61, 62.32, 61.55, 180.0, 60.93]",0.6500000000000001,0.1,6,"[1, 5, 1]","[5, 9, 1]"
12441,"sim_T0.65s_d0.1_n6_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",SCOT,47.231,85.882,0.04611,"[0.0, 64.61, 62.32, 61.55, 180.0, 60.93]",0.6500000000000001,0.1,6,"[1, 5, 1]","[5, 9, 1]"
12442,"sim_T0.65s_d0.1_n6_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",ECKART,47.231,87.282,0.04951,"[0.0, 90.0, 87.95, 87.27, 86.93, 84.26]",0.6500000000000001,0.1,6,"[1, 5, 1]","[5, 9, 1]"
12443,"sim_T0.65s_d0.1_n6_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",HT,47.231,78.666,0.0305,"[0.0, 64.61, 62.32, 112.4, 93.07, 60.93]",0.6500000000000001,0.1,6,"[1, 5, 1]","[5, 9, 1]"
12444,"sim_T0.65s_d0.1_n7_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",Classic,47.62,69.5,0.01478,"[0.0, 81.78, 75.52, 77.62, 61.16, 60.93, 59.99]",0.6500000000000001,0.1,7,"[1, 5, 1]","[5, 9, 1]"
12445,"sim_T0.65s_d0.1_n7_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",ROTH,47.62,91.413,0.05919,"[0.0, 64.61, 62.32, 61.55, 180.0, 0.0, 180.0]",0.6500000000000001,0.1,7,"[1, 5, 1]","[5, 9, 1]"
12446,"sim_T0.65s_d0.1_n7_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",PHAT,47.62,81.567,0.03557,"[0.0, 64.61, 62.32, 61.55, 180.0, 60.93, 59.99]",0.6500000000000001,0.1,7,"[1, 5, 1]","[5, 9, 1]"
12447,"sim_T0.65s_d0.1_n7_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",SCOT,47.62,81.567,0.03557,"[0.0, 64.61, 62.32, 61.55, 180.0, 60.93, 59.99]",0.6500000000000001,0.1,7,"[1, 5, 1]","[5, 9, 1]"
12448,"sim_T0.65s_d0.1_n7_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",ECKART,47.62,86.135,0.04578,"[0.0, 90.0, 87.95, 87.27, 86.93, 84.26, 80.4]",0.6500000000000001,0.1,7,"[1, 5, 1]","[5, 9, 1]"
12449,"sim_T0.65s_d0.1_n7_s[1.0,5.0,1.0]_m[5.0,9.0,1.0,]",HT,47.62,95.555,0.07092,"[0.0, 64.61, 62.32, 112.4, 93.07, 60.93, 180.0]",0.6500000000000001,0.1,7,"[1, 5, 1]","[5, 9, 1]"
12450,"sim_T0.65s_d0.1_n3_s[1.0,5.0,1.0]_m[8.0,3.0,1.0,]",Classic,16.276,63.465,0.06873,"[0.0, 64.61, 62.32]",0.6500000000000001,0.1,3,"[1, 5, 1]","[8, 3, 1]"
12451,"sim_T0.65s_d0.1_n3_s[1.0,5.0,1.0]_m[8.0,3.0,1.0,]",ROTH,16.276,133.975,0.42756,"[0.0, 180.0, 87.95]",0.6500000000000001,0.1,3,"[1, 5, 1]","[8, 3, 1]"
12452,"sim_T0.65s_d0.1_n3_s[1.0,5.0,1.0]_m[8.0,3.0,1.0,]",PHAT,16.276,90.0,0.16775,"[0.0, 180.0, 0.0]",0.6500000000000001,0.1,3,"[1, 5, 1]","[8, 3, 1]"
12453,"sim_T0.65s_d0.1_n3_s[1.0,5.0,1.0]_m[8.0,3.0,1.0,]",SCOT,16.276,90.0,0.16775,"[0.0, 180.0, 0.0]",0.6500000000000001,0.1,3,"[1, 5, 1]","[8, 3, 1]"
12454,"sim_T0.65s_d0.1_n3_s[1.0,5.0,1.0]_m[8.0,3.0,1.0,]",ECKART,16.276,87.95,0.15855,"[0.0, 90.0, 85.9]",0.6500000000000001,0.1,3,"[1, 5, 1]","[8, 3, 1]"
12455,"sim_T0.65s_d0.1_n3_s[1.0,5.0,1.0]_m[8.0,3.0,1.0,]",HT,16.276,67.855,0.08211,"[0.0, 73.39, 62.32]",0.6500000000000001,0.1,3,"[1, 5, 1]","[8, 3, 1]"
12456,"sim_T0.65s_d0.1_n4_s[1.0,5.0,1.0]_m[8.0,3.0,1.0,]",Classic,16.39,62.307,0.06507,"[0.0, 64.61, 62.32, 59.99]",0.6500000000000001,0.1,4,"[1, 5, 1]","[8, 3, 1]"
12457,"sim_T0.65s_d0.1_n4_s[1.0,5.0,1.0]_m[8.0,3.0,1.0,]",ROTH,16.39,119.317,0.32697,"[0.0, 180.0, 87.95, 90.0]",0.6500000000000001,0.1,4,"[1, 5, 1]","[8, 3, 1]"
